"id","value","timestamp"
"2891","485","2024-12-01 20:44:07"
"2892","470","2024-12-01 20:44:07"
"2893","552","2024-12-01 20:44:07"
"2894","533","2024-12-01 20:44:08"
"2895","493","2024-12-01 20:44:08"
"2896","686","2024-12-01 20:44:08"
"2897","479","2024-12-01 20:44:08"
"2898","539","2024-12-01 20:44:09"
"2899","442","2024-12-01 20:44:09"
"2900","526","2024-12-01 20:44:09"
"2901","531","2024-12-01 20:44:09"
"2902","577","2024-12-01 20:44:10"
"2903","460","2024-12-01 20:44:10"
"2904","512","2024-12-01 20:44:10"
"2905","460","2024-12-01 20:44:11"
"2906","501","2024-12-01 20:44:11"
"2907","508","2024-12-01 20:44:11"
"2908","455","2024-12-01 20:44:11"
"2909","554","2024-12-01 20:44:12"
"2910","600","2024-12-01 20:44:12"
"2911","523","2024-12-01 20:44:12"
"2912","520","2024-12-01 20:44:13"
"2913","482","2024-12-01 20:44:13"
"2914","538","2024-12-01 20:44:13"
"2915","549","2024-12-01 20:44:13"
"2916","477","2024-12-01 20:44:14"
"2917","630","2024-12-01 20:44:14"
"2918","523","2024-12-01 20:44:14"
"2919","549","2024-12-01 20:44:15"
"2920","508","2024-12-01 20:44:15"
"2921","535","2024-12-01 20:44:15"
"2922","614","2024-12-01 20:44:15"
"2923","496","2024-12-01 20:44:16"
"2924","527","2024-12-01 20:44:16"
"2925","507","2024-12-01 20:44:16"
"2926","479","2024-12-01 20:44:17"
"2927","473","2024-12-01 20:44:17"
"2928","572","2024-12-01 20:44:17"
"2929","474","2024-12-01 20:44:18"
"2930","759","2024-12-01 20:44:18"
"2931","466","2024-12-01 20:44:18"
"2932","478","2024-12-01 20:44:19"
"2933","500","2024-12-01 20:44:19"
"2934","456","2024-12-01 20:44:19"
"2935","462","2024-12-01 20:44:19"
"2936","496","2024-12-01 20:44:20"
"2937","492","2024-12-01 20:44:20"
"2938","500","2024-12-01 20:44:20"
"2939","541","2024-12-01 20:44:21"
"2940","504","2024-12-01 20:44:21"
"2941","534","2024-12-01 20:44:21"
"2942","523","2024-12-01 20:44:22"
"2943","505","2024-12-01 20:44:22"
"2944","520","2024-12-01 20:44:22"
"2945","526","2024-12-01 20:44:22"
"2946","510","2024-12-01 20:44:23"
"2947","540","2024-12-01 20:44:23"
"2948","452","2024-12-01 20:44:23"
"2949","491","2024-12-01 20:44:23"
"2950","549","2024-12-01 20:44:24"
"2951","503","2024-12-01 20:44:24"
"2952","534","2024-12-01 20:44:25"
"2953","697","2024-12-01 20:44:25"
"2954","466","2024-12-01 20:44:25"
"2955","468","2024-12-01 20:44:26"
"2956","549","2024-12-01 20:44:26"
"2957","496","2024-12-01 20:44:26"
"2958","526","2024-12-01 20:44:26"
"2959","509","2024-12-01 20:44:27"
"2960","512","2024-12-01 20:44:27"
"2961","490","2024-12-01 20:44:27"
"2962","498","2024-12-01 20:44:28"
"2963","550","2024-12-01 20:44:28"
"2964","593","2024-12-01 20:44:28"
"2965","540","2024-12-01 20:44:28"
"2966","714","2024-12-01 20:44:29"
"2967","529","2024-12-01 20:44:29"
"2968","532","2024-12-01 20:44:29"
"2969","485","2024-12-01 20:44:30"
"2970","538","2024-12-01 20:44:30"
"2971","474","2024-12-01 20:44:30"
"2972","524","2024-12-01 20:44:31"
"2973","486","2024-12-01 20:44:31"
"2974","518","2024-12-01 20:44:31"
"2975","528","2024-12-01 20:44:31"
"2976","526","2024-12-01 20:44:32"
"2977","472","2024-12-01 20:44:32"
"2978","492","2024-12-01 20:44:32"
"2979","580","2024-12-01 20:44:33"
"2980","555","2024-12-01 20:44:33"
"2981","539","2024-12-01 20:44:33"
"2982","485","2024-12-01 20:44:34"
"2983","554","2024-12-01 20:44:34"
"2984","564","2024-12-01 20:44:34"
"2985","549","2024-12-01 20:44:35"
"2986","501","2024-12-01 20:44:35"
"2987","763","2024-12-01 20:44:35"
"2988","488","2024-12-01 20:44:35"
"2989","468","2024-12-01 20:44:36"
"2990","475","2024-12-01 20:44:36"
"2991","478","2024-12-01 20:44:36"
"2992","471","2024-12-01 20:44:37"
"2993","469","2024-12-01 20:44:37"
"2994","532","2024-12-01 20:44:37"
"2995","516","2024-12-01 20:44:38"
"2996","527","2024-12-01 20:44:38"
"2997","528","2024-12-01 20:44:38"
"2998","559","2024-12-01 20:44:39"
"2999","507","2024-12-01 20:44:39"
"3000","826","2024-12-01 20:44:39"
"3001","529","2024-12-01 20:44:39"
"3002","551","2024-12-01 20:44:40"
"3003","518","2024-12-01 20:44:40"
"3004","535","2024-12-01 20:44:40"
"3005","589","2024-12-01 20:44:41"
"3006","546","2024-12-01 20:44:41"
"3007","547","2024-12-01 20:44:41"
"3008","472","2024-12-01 20:44:42"
"3009","510","2024-12-01 20:44:42"
"3010","544","2024-12-01 20:44:42"
"3011","575","2024-12-01 20:44:42"
"3012","551","2024-12-01 20:44:43"
"3013","507","2024-12-01 20:44:43"
"3014","498","2024-12-01 20:44:43"
"3015","542","2024-12-01 20:44:44"
"3016","520","2024-12-01 20:44:44"
"3017","523","2024-12-01 20:44:44"
"3018","473","2024-12-01 20:44:44"
"3019","571","2024-12-01 20:44:45"
"3020","521","2024-12-01 20:44:45"
"3021","495","2024-12-01 20:44:45"
"3022","494","2024-12-01 20:44:46"
"3023","514","2024-12-01 20:44:46"
"3024","531","2024-12-01 20:44:46"
"3025","484","2024-12-01 20:44:47"
"3026","569","2024-12-01 20:44:47"
"3027","514","2024-12-01 20:44:47"
"3028","575","2024-12-01 20:44:48"
"3029","447","2024-12-01 20:44:48"
"3030","545","2024-12-01 20:44:48"
"3031","574","2024-12-01 20:44:48"
"3032","490","2024-12-01 20:44:49"
"3033","491","2024-12-01 20:44:49"
"3034","504","2024-12-01 20:44:49"
"3035","541","2024-12-01 20:44:50"
"3036","468","2024-12-01 20:44:50"
"3037","513","2024-12-01 20:44:50"
"3038","481","2024-12-01 20:44:50"
"3039","479","2024-12-01 20:44:51"
"3040","519","2024-12-01 20:44:51"
"3041","773","2024-12-01 20:44:51"
"3042","493","2024-12-01 20:44:52"
"3043","525","2024-12-01 20:44:52"
"3044","467","2024-12-01 20:44:52"
"3045","511","2024-12-01 20:44:53"
"3046","510","2024-12-01 20:44:53"
"3047","523","2024-12-01 20:44:53"
"3048","493","2024-12-01 20:44:54"
"3049","533","2024-12-01 20:44:54"
"3050","544","2024-12-01 20:44:54"
"3051","806","2024-12-01 20:44:54"
"3052","500","2024-12-01 20:44:55"
"3053","551","2024-12-01 20:44:55"
"3054","492","2024-12-01 20:44:55"
"3055","494","2024-12-01 20:44:56"
"3056","505","2024-12-01 20:44:56"
"3057","457","2024-12-01 20:44:56"
"3058","455","2024-12-01 20:44:56"
"3059","586","2024-12-01 20:44:57"
"3060","554","2024-12-01 20:44:57"
"3061","512","2024-12-01 20:44:57"
"3062","445","2024-12-01 20:44:58"
"3063","483","2024-12-01 20:44:58"
"3064","753","2024-12-01 20:44:58"
"3065","567","2024-12-01 20:44:59"
"3066","491","2024-12-01 20:44:59"
"3067","522","2024-12-01 20:44:59"
"3068","535","2024-12-01 20:44:59"
"3069","529","2024-12-01 20:45:00"
"3070","580","2024-12-01 20:45:00"
"3071","518","2024-12-01 20:45:00"
"3072","531","2024-12-01 20:45:01"
"3073","465","2024-12-01 20:45:01"
"3074","551","2024-12-01 20:45:01"
"3075","551","2024-12-01 20:45:01"
"3076","479","2024-12-01 20:45:02"
"3077","529","2024-12-01 20:45:02"
"3078","463","2024-12-01 20:45:02"
"3079","526","2024-12-01 20:45:03"
"3080","498","2024-12-01 20:45:03"
"3081","483","2024-12-01 20:45:03"
"3082","543","2024-12-01 20:45:03"
"3083","457","2024-12-01 20:45:04"
"3084","514","2024-12-01 20:45:04"
"3085","495","2024-12-01 20:45:04"
"3086","527","2024-12-01 20:45:04"
"3087","548","2024-12-01 20:45:05"
"3088","544","2024-12-01 20:45:05"
"3089","493","2024-12-01 20:45:05"
"3090","523","2024-12-01 20:45:06"
"3091","559","2024-12-01 20:45:06"
"3092","516","2024-12-01 20:45:06"
"3093","467","2024-12-01 20:45:06"
"3094","564","2024-12-01 20:45:07"
"3095","527","2024-12-01 20:45:07"
"3096","519","2024-12-01 20:45:07"
"3097","548","2024-12-01 20:45:08"
"3098","482","2024-12-01 20:45:08"
"3099","474","2024-12-01 20:45:08"
"3100","524","2024-12-01 20:45:08"
"3101","494","2024-12-01 20:45:09"
"3102","481","2024-12-01 20:45:09"
"3103","475","2024-12-01 20:45:09"
"3104","457","2024-12-01 20:45:10"
"3105","429","2024-12-01 20:45:10"
"3106","455","2024-12-01 20:45:10"
"3107","471","2024-12-01 20:45:11"
"3108","601","2024-12-01 20:45:11"
"3109","457","2024-12-01 20:45:11"
"3110","490","2024-12-01 20:45:11"
"3111","511","2024-12-01 20:45:12"
"3112","508","2024-12-01 20:45:12"
"3113","522","2024-12-01 20:45:12"
"3114","523","2024-12-01 20:45:13"
"3115","521","2024-12-01 20:45:13"
"3116","502","2024-12-01 20:45:13"
"3117","526","2024-12-01 20:45:14"
"3118","576","2024-12-01 20:45:14"
"3119","482","2024-12-01 20:45:14"
"3120","519","2024-12-01 20:45:14"
"3121","523","2024-12-01 20:45:15"
"3122","572","2024-12-01 20:45:15"
"3123","511","2024-12-01 20:45:15"
"3124","470","2024-12-01 20:45:16"
"3125","798","2024-12-01 20:45:16"
"3126","451","2024-12-01 20:45:16"
"3127","528","2024-12-01 20:45:16"
"3128","447","2024-12-01 20:45:17"
"3129","502","2024-12-01 20:45:17"
"3130","526","2024-12-01 20:45:17"
"3131","527","2024-12-01 20:45:18"
"3132","481","2024-12-01 20:45:18"
"3133","460","2024-12-01 20:45:18"
"3134","475","2024-12-01 20:45:19"
"3135","545","2024-12-01 20:45:19"
"3136","477","2024-12-01 20:45:19"
"3137","493","2024-12-01 20:45:19"
"3138","564","2024-12-01 20:45:20"
"3139","560","2024-12-01 20:45:20"
"3140","531","2024-12-01 20:45:20"
"3141","544","2024-12-01 20:45:20"
"3142","553","2024-12-01 20:45:21"
"3143","549","2024-12-01 20:45:21"
"3144","480","2024-12-01 20:45:21"
"3145","517","2024-12-01 20:45:22"
"3146","528","2024-12-01 20:45:22"
"3147","546","2024-12-01 20:45:22"
"3148","466","2024-12-01 20:45:23"
"3149","446","2024-12-01 20:45:23"
"3150","487","2024-12-01 20:45:23"
"3151","494","2024-12-01 20:45:24"
"3152","500","2024-12-01 20:45:24"
"3153","505","2024-12-01 20:45:24"
"3154","767","2024-12-01 20:45:24"
"3155","469","2024-12-01 20:45:25"
"3156","512","2024-12-01 20:45:25"
"3157","510","2024-12-01 20:45:25"
"3158","469","2024-12-01 20:45:26"
"3159","627","2024-12-01 20:45:26"
"3160","459","2024-12-01 20:45:26"
"3161","486","2024-12-01 20:45:27"
"3162","535","2024-12-01 20:45:27"
"3163","509","2024-12-01 20:45:27"
"3164","492","2024-12-01 20:45:28"
"3166","553","2024-12-01 20:45:31"
"3167","893","2024-12-01 20:45:32"
"3168","520","2024-12-01 20:45:32"
"3169","521","2024-12-01 20:45:32"
"3170","524","2024-12-01 20:45:33"
"3171","572","2024-12-01 20:45:33"
"3172","503","2024-12-01 20:45:33"
"3173","467","2024-12-01 20:45:33"
"3174","760","2024-12-01 20:45:34"
"3175","497","2024-12-01 20:45:34"
"3176","451","2024-12-01 20:45:34"
"3177","518","2024-12-01 20:45:35"
"3178","567","2024-12-01 20:45:35"
"3179","536","2024-12-01 20:45:35"
"3180","525","2024-12-01 20:45:36"
"3181","457","2024-12-01 20:45:36"
"3182","546","2024-12-01 20:45:36"
"3183","555","2024-12-01 20:45:37"
"3184","461","2024-12-01 20:45:37"
"3185","533","2024-12-01 20:45:37"
"3186","490","2024-12-01 20:45:37"
"3187","527","2024-12-01 20:45:38"
"3188","461","2024-12-01 20:45:38"
"3189","486","2024-12-01 20:45:38"
"3190","519","2024-12-01 20:45:39"
"3191","517","2024-12-01 20:45:39"
"3192","468","2024-12-01 20:45:39"
"3193","485","2024-12-01 20:45:39"
"3194","463","2024-12-01 20:45:40"
"3195","602","2024-12-01 20:45:40"
"3196","456","2024-12-01 20:45:40"
"3197","603","2024-12-01 20:45:41"
"3198","515","2024-12-01 20:45:41"
"3199","684","2024-12-01 20:45:51"
"3200","568","2024-12-01 20:45:52"
"3201","507","2024-12-01 20:45:52"
"3202","598","2024-12-01 20:45:52"
"3203","486","2024-12-01 20:45:53"
"3204","550","2024-12-01 20:45:53"
"3205","560","2024-12-01 20:45:53"
"3206","328","2024-12-01 20:45:54"
"3207","531","2024-12-01 20:45:54"
"3208","537","2024-12-01 20:45:54"
"3209","438","2024-12-01 20:45:54"
"3210","540","2024-12-01 20:45:55"
"3211","546","2024-12-01 20:45:55"
"3212","471","2024-12-01 20:45:55"
"3213","482","2024-12-01 20:45:56"
"3214","508","2024-12-01 20:45:56"
"3215","536","2024-12-01 20:45:56"
"3216","454","2024-12-01 20:45:57"
"3217","480","2024-12-01 20:45:57"
"3218","526","2024-12-01 20:45:57"
"3219","557","2024-12-01 20:45:57"
"3220","557","2024-12-01 20:45:58"
"3221","557","2024-12-01 20:45:58"
"3222","531","2024-12-01 20:45:58"
"3223","459","2024-12-01 20:45:59"
"3224","529","2024-12-01 20:45:59"
"3225","519","2024-12-01 20:45:59"
"3226","610","2024-12-01 20:46:00"
"3227","462","2024-12-01 20:46:00"
"3228","547","2024-12-01 20:46:00"
"3229","436","2024-12-01 20:46:00"
"3230","462","2024-12-01 20:46:01"
"3231","465","2024-12-01 20:46:01"
"3232","538","2024-12-01 20:46:01"
"3233","544","2024-12-01 20:46:02"
"3234","553","2024-12-01 20:46:02"
"3235","624","2024-12-01 20:46:02"
"3236","534","2024-12-01 20:46:03"
"3237","484","2024-12-01 20:46:03"
"3238","579","2024-12-01 20:46:03"
"3239","452","2024-12-01 20:46:03"
"3240","470","2024-12-01 20:46:04"
"3241","457","2024-12-01 20:46:04"
"3242","553","2024-12-01 20:46:04"
"3243","530","2024-12-01 20:46:05"
"3244","515","2024-12-01 20:46:05"
"3245","747","2024-12-01 20:46:05"
"3246","428","2024-12-01 20:46:06"
"3247","476","2024-12-01 20:46:06"
"3248","542","2024-12-01 20:46:06"
"3249","535","2024-12-01 20:46:07"
"3250","519","2024-12-01 20:46:07"
"3251","450","2024-12-01 20:46:07"
"3252","461","2024-12-01 20:46:07"
"3253","510","2024-12-01 20:46:08"
"3254","539","2024-12-01 20:46:08"
"3255","546","2024-12-01 20:46:08"
"3256","472","2024-12-01 20:46:09"
"3257","435","2024-12-01 20:46:09"
"3258","439","2024-12-01 20:46:09"
"3259","800","2024-12-01 20:46:09"
"3260","447","2024-12-01 20:46:10"
"3261","501","2024-12-01 20:46:10"
"3263","471","2024-12-01 20:46:11"
"3264","565","2024-12-01 20:46:11"
"3265","549","2024-12-01 20:46:12"
"3266","517","2024-12-01 20:46:12"
"3267","513","2024-12-01 20:46:12"
"3268","457","2024-12-01 20:46:13"
"3269","538","2024-12-01 20:46:13"
"3270","460","2024-12-01 20:46:13"
"3271","578","2024-12-01 20:46:13"
"3272","516","2024-12-01 20:46:14"
"3273","468","2024-12-01 20:46:14"
"3274","509","2024-12-01 20:46:14"
"3275","548","2024-12-01 20:46:14"
"3276","475","2024-12-01 20:46:15"
"3277","578","2024-12-01 20:46:15"
"3278","511","2024-12-01 20:46:15"
"3279","514","2024-12-01 20:46:16"
"3280","482","2024-12-01 20:46:16"
"3281","528","2024-12-01 20:46:16"
"3282","453","2024-12-01 20:46:17"
"3283","571","2024-12-01 20:46:17"
"3284","546","2024-12-01 20:46:17"
"3285","580","2024-12-01 20:46:17"
"3286","525","2024-12-01 20:46:18"
"3287","616","2024-12-01 20:46:18"
"3288","480","2024-12-01 20:46:18"
"3289","523","2024-12-01 20:46:19"
"3290","574","2024-12-01 20:46:19"
"3291","516","2024-12-01 20:46:19"
"3292","480","2024-12-01 20:46:20"
"3293","520","2024-12-01 20:46:20"
"3294","547","2024-12-01 20:46:20"
"3295","515","2024-12-01 20:46:21"
"3296","545","2024-12-01 20:46:21"
"3297","514","2024-12-01 20:46:21"
"3298","545","2024-12-01 20:46:21"
"3299","556","2024-12-01 20:46:22"
"3300","480","2024-12-01 20:46:22"
"3301","460","2024-12-01 20:46:22"
"3302","525","2024-12-01 20:46:23"
"3303","497","2024-12-01 20:46:23"
"3304","405","2024-12-01 20:46:23"
"3305","468","2024-12-01 20:46:24"
"3306","445","2024-12-01 20:46:24"
"3307","532","2024-12-01 20:46:24"
"3308","640","2024-12-01 20:46:24"
"3309","540","2024-12-01 20:46:25"
"3310","855","2024-12-01 20:46:25"
"3311","554","2024-12-01 20:46:25"
"3312","485","2024-12-01 20:46:26"
"3313","559","2024-12-01 20:46:26"
"3314","442","2024-12-01 20:46:26"
"3315","493","2024-12-01 20:46:26"
"3316","502","2024-12-01 20:46:27"
"3317","453","2024-12-01 20:46:27"
"3318","820","2024-12-01 20:46:27"
"3319","515","2024-12-01 20:46:28"
"3320","455","2024-12-01 20:46:28"
"3321","480","2024-12-01 20:46:28"
"3322","520","2024-12-01 20:46:28"
"3323","499","2024-12-01 20:46:29"
"3324","546","2024-12-01 20:46:29"
"3325","537","2024-12-01 20:46:29"
"3326","479","2024-12-01 20:46:30"
"3327","467","2024-12-01 20:46:30"
"3328","550","2024-12-01 20:46:30"
"3329","503","2024-12-01 20:46:31"
"3330","513","2024-12-01 20:46:31"
"3331","455","2024-12-01 20:46:31"
"3332","767","2024-12-01 20:46:32"
"3333","478","2024-12-01 20:46:32"
"3334","487","2024-12-01 20:46:32"
"3335","504","2024-12-01 20:46:32"
"3336","521","2024-12-01 20:46:33"
"3337","594","2024-12-01 20:46:33"
"3338","484","2024-12-01 20:46:33"
"3339","588","2024-12-01 20:46:34"
"3340","548","2024-12-01 20:46:34"
"3341","519","2024-12-01 20:46:34"
"3342","515","2024-12-01 20:46:35"
"3343","497","2024-12-01 20:46:35"
"3344","456","2024-12-01 20:46:35"
"3345","462","2024-12-01 20:46:36"
"3346","450","2024-12-01 20:46:36"
"3347","472","2024-12-01 20:46:36"
"3348","455","2024-12-01 20:46:36"
"3349","485","2024-12-01 20:46:37"
"3350","534","2024-12-01 20:46:37"
"3351","483","2024-12-01 20:46:37"
"3352","530","2024-12-01 20:46:38"
"3353","838","2024-12-01 20:46:38"
"3354","483","2024-12-01 20:46:38"
"3355","533","2024-12-01 20:46:38"
"3356","442","2024-12-01 20:46:39"
"3357","531","2024-12-01 20:46:39"
"3358","469","2024-12-01 20:46:39"
"3359","473","2024-12-01 20:46:40"
"3360","480","2024-12-01 20:46:40"
"3361","499","2024-12-01 20:46:40"
"3362","457","2024-12-01 20:46:40"
"3363","567","2024-12-01 20:46:41"
"3364","515","2024-12-01 20:46:41"
"3365","499","2024-12-01 20:46:41"
"3366","523","2024-12-01 20:46:42"
"3367","475","2024-12-01 20:46:42"
"3368","479","2024-12-01 20:46:42"
"3369","589","2024-12-01 20:46:42"
"3370","542","2024-12-01 20:46:43"
"3371","512","2024-12-01 20:46:43"
"3372","507","2024-12-01 20:46:43"
"3373","523","2024-12-01 20:46:44"
"3374","543","2024-12-01 20:46:44"
"3375","646","2024-12-01 20:46:44"
"3376","601","2024-12-01 20:46:45"
"3377","557","2024-12-01 20:46:45"
"3378","525","2024-12-01 20:46:45"
"3379","540","2024-12-01 20:46:46"
"3380","511","2024-12-01 20:46:46"
"3381","528","2024-12-01 20:46:46"
"3382","452","2024-12-01 20:46:46"
"3383","580","2024-12-01 20:46:47"
"3384","532","2024-12-01 20:46:47"
"3385","507","2024-12-01 20:46:47"
"3386","503","2024-12-01 20:46:48"
"3387","508","2024-12-01 20:46:48"
"3388","533","2024-12-01 20:46:48"
"3389","557","2024-12-01 20:46:49"
"3390","506","2024-12-01 20:46:49"
"3391","566","2024-12-01 20:46:49"
"3392","596","2024-12-01 20:46:49"
"3393","522","2024-12-01 20:46:50"
"3394","800","2024-12-01 20:46:50"
"3395","518","2024-12-01 20:46:50"
"3396","489","2024-12-01 20:46:50"
"3397","494","2024-12-01 20:46:51"
"3398","534","2024-12-01 20:46:51"
"3399","485","2024-12-01 20:46:51"
"3400","521","2024-12-01 20:46:52"
"3401","522","2024-12-01 20:46:52"
"3402","534","2024-12-01 20:46:52"
"3403","570","2024-12-01 20:46:53"
"3404","503","2024-12-01 20:46:53"
"3405","511","2024-12-01 20:46:53"
"3406","475","2024-12-01 20:46:53"
"3407","480","2024-12-01 20:46:54"
"3408","735","2024-12-01 20:46:54"
"3409","446","2024-12-01 20:46:54"
"3410","530","2024-12-01 20:46:54"
"3411","558","2024-12-01 20:46:55"
"3412","496","2024-12-01 20:46:55"
"3413","499","2024-12-01 20:46:55"
"3414","594","2024-12-01 20:46:56"
"3415","516","2024-12-01 20:46:56"
"3416","520","2024-12-01 20:46:56"
"3417","435","2024-12-01 20:46:57"
"3418","513","2024-12-01 20:46:57"
"3419","483","2024-12-01 20:46:57"
"3420","505","2024-12-01 20:46:57"
"3421","466","2024-12-01 20:46:58"
"3422","546","2024-12-01 20:46:58"
"3423","487","2024-12-01 20:46:58"
"3424","500","2024-12-01 20:46:59"
"3425","544","2024-12-01 20:46:59"
"3426","447","2024-12-01 20:46:59"
"3427","515","2024-12-01 20:47:00"
"3428","545","2024-12-01 20:47:00"
"3429","459","2024-12-01 20:47:00"
"3430","465","2024-12-01 20:47:01"
"3431","463","2024-12-01 20:47:01"
"3432","503","2024-12-01 20:47:01"
"3433","477","2024-12-01 20:47:01"
"3434","508","2024-12-01 20:47:02"
"3435","524","2024-12-01 20:47:02"
"3436","464","2024-12-01 20:47:02"
"3437","543","2024-12-01 20:47:03"
"3438","532","2024-12-01 20:47:03"
"3439","884","2024-12-01 20:47:03"
"3440","512","2024-12-01 20:47:04"
"3441","477","2024-12-01 20:47:04"
"3442","523","2024-12-01 20:47:04"
"3443","543","2024-12-01 20:47:05"
"3444","593","2024-12-01 20:47:05"
"3445","522","2024-12-01 20:47:05"
"3446","530","2024-12-01 20:47:05"
"3447","534","2024-12-01 20:47:06"
"3448","561","2024-12-01 20:47:06"
"3449","516","2024-12-01 20:47:06"
"3450","464","2024-12-01 20:47:07"
"3451","530","2024-12-01 20:47:07"
"3452","443","2024-12-01 20:47:07"
"3453","546","2024-12-01 20:47:07"
"3454","463","2024-12-01 20:47:08"
"3455","452","2024-12-01 20:47:08"
"3456","519","2024-12-01 20:47:08"
"3457","445","2024-12-01 20:47:09"
"3458","498","2024-12-01 20:47:09"
"3459","845","2024-12-01 20:47:09"
"3460","521","2024-12-01 20:47:09"
"3461","564","2024-12-01 20:47:10"
"3462","556","2024-12-01 20:47:10"
"3463","481","2024-12-01 20:47:10"
"3464","655","2024-12-01 20:47:11"
"3465","481","2024-12-01 20:47:11"
"3466","487","2024-12-01 20:47:11"
"3467","539","2024-12-01 20:47:12"
"3468","489","2024-12-01 20:47:12"
"3469","529","2024-12-01 20:47:12"
"3470","455","2024-12-01 20:47:13"
"3471","484","2024-12-01 20:47:13"
"3472","528","2024-12-01 20:47:13"
"3473","557","2024-12-01 20:47:13"
"3474","504","2024-12-01 20:47:14"
"3475","493","2024-12-01 20:47:14"
"3476","572","2024-12-01 20:47:14"
"3477","533","2024-12-01 20:47:15"
"3478","539","2024-12-01 20:47:15"
"3479","604","2024-12-01 20:47:15"
"3480","542","2024-12-01 20:47:15"
"3481","478","2024-12-01 20:47:16"
"3482","558","2024-12-01 20:47:16"
"3483","469","2024-12-01 20:47:16"
"3484","596","2024-12-01 20:47:16"
"3485","532","2024-12-01 20:47:17"
"3486","470","2024-12-01 20:47:17"
"3487","456","2024-12-01 20:47:17"
"3488","476","2024-12-01 20:47:18"
"3489","483","2024-12-01 20:47:18"
"3490","469","2024-12-01 20:47:18"
"3491","493","2024-12-01 20:47:19"
"3492","508","2024-12-01 20:47:19"
"3493","449","2024-12-01 20:47:19"
"3494","534","2024-12-01 20:47:19"
"3495","526","2024-12-01 20:47:20"
"3496","502","2024-12-01 20:47:20"
"3497","488","2024-12-01 20:47:20"
"3498","476","2024-12-01 20:47:20"
"3499","476","2024-12-01 20:47:21"
"3500","441","2024-12-01 20:47:21"
"3501","464","2024-12-01 20:47:21"
"3502","504","2024-12-01 20:47:22"
"3503","439","2024-12-01 20:47:22"
"3504","477","2024-12-01 20:47:22"
"3505","483","2024-12-01 20:47:22"
"3506","474","2024-12-01 20:47:23"
"3507","545","2024-12-01 20:47:23"
"3508","455","2024-12-01 20:47:23"
"3509","490","2024-12-01 20:47:24"
"3510","453","2024-12-01 20:47:24"
"3511","449","2024-12-01 20:47:24"
"3512","489","2024-12-01 20:47:25"
"3513","531","2024-12-01 20:47:25"
"3514","466","2024-12-01 20:47:25"
"3515","804","2024-12-01 20:47:25"
"3516","480","2024-12-01 20:47:26"
"3517","536","2024-12-01 20:47:26"
"3518","531","2024-12-01 20:47:26"
"3519","489","2024-12-01 20:47:27"
"3520","450","2024-12-01 20:47:27"
"3521","531","2024-12-01 20:47:27"
"3522","524","2024-12-01 20:47:28"
"3523","450","2024-12-01 20:47:28"
"3524","767","2024-12-01 20:47:28"
"3525","546","2024-12-01 20:47:28"
"3526","512","2024-12-01 20:47:29"
"3527","519","2024-12-01 20:47:29"
"3528","473","2024-12-01 20:47:29"
"3529","513","2024-12-01 20:47:29"
"3530","519","2024-12-01 20:47:30"
"3531","525","2024-12-01 20:47:30"
"3532","712","2024-12-01 20:47:30"
"3533","457","2024-12-01 20:47:30"
"3534","487","2024-12-01 20:47:31"
"3535","552","2024-12-01 20:47:31"
"3536","530","2024-12-01 20:47:31"
"3537","582","2024-12-01 20:47:32"
"3538","533","2024-12-01 20:47:32"
"3539","541","2024-12-01 20:47:32"
"3540","517","2024-12-01 20:47:33"
"3541","514","2024-12-01 20:47:33"
"3542","525","2024-12-01 20:47:33"
"3543","572","2024-12-01 20:47:34"
"3544","574","2024-12-01 20:47:34"
"3545","535","2024-12-01 20:47:34"
"3546","537","2024-12-01 20:47:34"
"3547","521","2024-12-01 20:47:35"
"3548","500","2024-12-01 20:47:35"
"3549","554","2024-12-01 20:47:35"
"3550","510","2024-12-01 20:47:36"
"3551","463","2024-12-01 20:47:36"
"3552","706","2024-12-01 20:47:36"
"3553","519","2024-12-01 20:47:36"
"3554","551","2024-12-01 20:47:37"
"3555","442","2024-12-01 20:47:37"
"3556","460","2024-12-01 20:47:37"
"3557","545","2024-12-01 20:47:37"
"3558","458","2024-12-01 20:47:38"
"3559","521","2024-12-01 20:47:38"
"3560","495","2024-12-01 20:47:38"
"3561","540","2024-12-01 20:47:39"
"3562","489","2024-12-01 20:47:39"
"3563","604","2024-12-01 20:47:39"
"3564","500","2024-12-01 20:47:40"
"3565","500","2024-12-01 20:47:40"
"3566","604","2024-12-01 20:47:40"
"3567","480","2024-12-01 20:47:40"
"3568","456","2024-12-01 20:47:41"
"3569","499","2024-12-01 20:47:41"
"3570","542","2024-12-01 20:47:41"
"3571","501","2024-12-01 20:47:42"
"3572","488","2024-12-01 20:47:42"
"3573","530","2024-12-01 20:47:42"
"3574","455","2024-12-01 20:47:42"
"3575","523","2024-12-01 20:47:43"
"3576","495","2024-12-01 20:47:43"
"3577","479","2024-12-01 20:47:43"
"3578","543","2024-12-01 20:47:43"
"3579","584","2024-12-01 20:47:44"
"3580","486","2024-12-01 20:47:44"
"3581","537","2024-12-01 20:47:44"
"3582","467","2024-12-01 20:47:45"
"3583","447","2024-12-01 20:47:45"
"3584","474","2024-12-01 20:47:45"
"3585","464","2024-12-01 20:47:45"
"3586","502","2024-12-01 20:47:46"
"3587","556","2024-12-01 20:47:46"
"3588","510","2024-12-01 20:47:46"
"3589","529","2024-12-01 20:47:47"
"3590","748","2024-12-01 20:47:47"
"3591","450","2024-12-01 20:47:47"
